,Province/State,Country/Region,Date,total_cases
14660,Queensland,Australia,2020-03-19,144
14661,South Australia,Australia,2020-03-19,42
14662,Tasmania,Australia,2020-03-19,10
14663,Victoria,Australia,2020-03-19,121
14664,Western Australia,Australia,2020-03-19,52
14665,,Austria,2020-03-19,2013
14666,,Azerbaijan,2020-03-19,44
14667,,Bahamas,2020-03-19,3
14668,,Bahrain,2020-03-19,278
14669,,Bangladesh,2020-03-19,17
14670,,Barbados,2020-03-19,5
14671,,Belarus,2020-03-19,51
14672,,Belgium,2020-03-19,1795
14673,,Benin,2020-03-19,2
14674,,Bhutan,2020-03-19,1
14675,,Bolivia,2020-03-19,12
14676,,Bosnia and Herzegovina,2020-03-19,63
14677,,Brazil,2020-03-19,621
14678,,Brunei,2020-03-19,75
14679,,Bulgaria,2020-03-19,94
14680,,Burkina Faso,2020-03-19,33
14681,,Cabo Verde,2020-03-19,0
14682,,Cambodia,2020-03-19,37
14683,,Cameroon,2020-03-19,13
14684,Alberta,Canada,2020-03-19,119
14685,British Columbia,Canada,2020-03-19,231
14686,Grand Princess,Canada,2020-03-19,9
14687,Manitoba,Canada,2020-03-19,17
14688,New Brunswick,Canada,2020-03-19,11
14689,Newfoundland and Labrador,Canada,2020-03-19,3
14690,Nova Scotia,Canada,2020-03-19,14
14691,Ontario,Canada,2020-03-19,257
14692,Prince Edward Island,Canada,2020-03-19,2
14693,Quebec,Canada,2020-03-19,121
14694,Saskatchewan,Canada,2020-03-19,16
14695,,Central African Republic,2020-03-19,1
14696,,Chad,2020-03-19,1
14697,,Chile,2020-03-19,238
14698,Anhui,China,2020-03-19,990
14699,Beijing,China,2020-03-19,480
14700,Chongqing,China,2020-03-19,576
14701,Fujian,China,2020-03-19,296
14702,Gansu,China,2020-03-19,134
14703,Guangdong,China,2020-03-19,1378
14704,Guangxi,China,2020-03-19,253
14705,Guizhou,China,2020-03-19,146
14706,Hainan,China,2020-03-19,168
14707,Hebei,China,2020-03-19,318
14708,Heilongjiang,China,2020-03-19,483
14709,Henan,China,2020-03-19,1273
14710,Hong Kong,China,2020-03-19,208
14711,Hubei,China,2020-03-19,67800
14712,Hunan,China,2020-03-19,1018
14713,Inner Mongolia,China,2020-03-19,75
14714,Jiangsu,China,2020-03-19,631
14715,Jiangxi,China,2020-03-19,935
14716,Jilin,China,2020-03-19,93
14717,Liaoning,China,2020-03-19,125
14718,Macau,China,2020-03-19,17
14719,Ningxia,China,2020-03-19,75
14720,Qinghai,China,2020-03-19,18
14721,Shaanxi,China,2020-03-19,246
14722,Shandong,China,2020-03-19,761
14723,Shanghai,China,2020-03-19,363
14724,Shanxi,China,2020-03-19,133
14725,Sichuan,China,2020-03-19,540
14726,Tianjin,China,2020-03-19,137
14727,Tibet,China,2020-03-19,1
14728,Xinjiang,China,2020-03-19,76
14729,Yunnan,China,2020-03-19,176
14730,Zhejiang,China,2020-03-19,1233
14731,,Colombia,2020-03-19,102
14732,,Costa Rica,2020-03-19,69
14733,,Cote d'Ivoire,2020-03-19,9
14734,,Croatia,2020-03-19,105
14735,,Cuba,2020-03-19,11
14736,,Cyprus,2020-03-19,67
14737,,Czechia,2020-03-19,694
14738,Faroe Islands,Denmark,2020-03-19,72
14739,Greenland,Denmark,2020-03-19,2
14740,,Denmark,2020-03-19,1151
14741,,Djibouti,2020-03-19,1
14742,,Dominican Republic,2020-03-19,34
14743,,Ecuador,2020-03-19,199
14744,,Egypt,2020-03-19,256
14745,,El Salvador,2020-03-19,1
14746,,Equatorial Guinea,2020-03-19,6
14747,,Eritrea,2020-03-19,0
14748,,Estonia,2020-03-19,267
14749,,Eswatini,2020-03-19,1
14750,,Ethiopia,2020-03-19,6
14751,,Fiji,2020-03-19,1
14752,,Finland,2020-03-19,400
14753,French Guiana,France,2020-03-19,11
14754,French Polynesia,France,2020-03-19,6
14755,Guadeloupe,France,2020-03-19,33
14756,Mayotte,France,2020-03-19,3
14757,New Caledonia,France,2020-03-19,2
14758,Reunion,France,2020-03-19,14
14759,Saint Barthelemy,France,2020-03-19,3
14760,St Martin,France,2020-03-19,4
14761,Martinique,France,2020-03-19,23
14762,,France,2020-03-19,10871
14763,,Gabon,2020-03-19,1
14764,,Gambia,2020-03-19,1
14765,,Georgia,2020-03-19,40
14766,,Germany,2020-03-19,15320
14767,,Ghana,2020-03-19,11
14768,,Greece,2020-03-19,418
14769,,Guatemala,2020-03-19,9
14770,,Guinea,2020-03-19,1
14771,,Guyana,2020-03-19,7
14772,,Haiti,2020-03-19,0
14773,,Honduras,2020-03-19,12
14774,,Hungary,2020-03-19,73
14775,,Iceland,2020-03-19,330
14776,,India,2020-03-19,194
14777,,Indonesia,2020-03-19,311
14778,,Iran,2020-03-19,18407
14779,,Iraq,2020-03-19,192
14780,,Ireland,2020-03-19,557
14781,,Israel,2020-03-19,427
14782,,Italy,2020-03-19,41035
14783,,Jamaica,2020-03-19,15
14784,,Japan,2020-03-19,924
14785,,Jordan,2020-03-19,69
14786,,Kazakhstan,2020-03-19,44
14787,,Kenya,2020-03-19,7
14788,,"Korea, South",2020-03-19,8565
14789,,Kuwait,2020-03-19,148
14790,,Kyrgyzstan,2020-03-19,3
14791,,Latvia,2020-03-19,86
14792,,Lebanon,2020-03-19,157
14793,,Liberia,2020-03-19,2
14794,,Liechtenstein,2020-03-19,28
14795,,Lithuania,2020-03-19,36
14796,,Luxembourg,2020-03-19,335
14797,,Madagascar,2020-03-19,0
14798,,Malaysia,2020-03-19,900
14799,,Maldives,2020-03-19,13
14800,,Malta,2020-03-19,53
14801,,Mauritania,2020-03-19,2
14802,,Mauritius,2020-03-19,3
14803,,Mexico,2020-03-19,164
14804,,Moldova,2020-03-19,49
14805,,Monaco,2020-03-19,7
14806,,Mongolia,2020-03-19,6
14807,,Montenegro,2020-03-19,3
14808,,Morocco,2020-03-19,63
14809,,Namibia,2020-03-19,3
14810,,Nepal,2020-03-19,1
14811,Aruba,Netherlands,2020-03-19,4
14812,Curacao,Netherlands,2020-03-19,3
14813,Sint Maarten,Netherlands,2020-03-19,0
14814,,Netherlands,2020-03-19,2460
14815,,New Zealand,2020-03-19,28
14816,,Nicaragua,2020-03-19,1
14817,,Niger,2020-03-19,0
14818,,Nigeria,2020-03-19,8
14819,,North Macedonia,2020-03-19,48
14820,,Norway,2020-03-19,1746
14821,,Oman,2020-03-19,48
14822,,Pakistan,2020-03-19,454
14823,,Panama,2020-03-19,109
14824,,Papua New Guinea,2020-03-19,0
14825,,Paraguay,2020-03-19,11
14826,,Peru,2020-03-19,234
14827,,Philippines,2020-03-19,217
14828,,Poland,2020-03-19,355
14829,,Portugal,2020-03-19,785
14830,,Qatar,2020-03-19,460
14831,,Romania,2020-03-19,277
14832,,Russia,2020-03-19,199
14833,,Rwanda,2020-03-19,8
14834,,Saint Lucia,2020-03-19,2
14835,,Saint Vincent and the Grenadines,2020-03-19,1
14836,,San Marino,2020-03-19,119
14837,,Saudi Arabia,2020-03-19,274
14838,,Senegal,2020-03-19,31
14839,,Serbia,2020-03-19,103
14840,,Seychelles,2020-03-19,6
14841,,Singapore,2020-03-19,345
14842,,Slovakia,2020-03-19,123
14843,,Slovenia,2020-03-19,286
14844,,Somalia,2020-03-19,1
14845,,South Africa,2020-03-19,150
14846,,Spain,2020-03-19,17963
14847,,Sri Lanka,2020-03-19,60
14848,,Sudan,2020-03-19,2
14849,,Suriname,2020-03-19,1
14850,,Sweden,2020-03-19,1439
14851,,Switzerland,2020-03-19,4075
14852,,Taiwan*,2020-03-19,108
14853,,Tanzania,2020-03-19,6
14854,,Thailand,2020-03-19,272
14855,,Togo,2020-03-19,1
14856,,Trinidad and Tobago,2020-03-19,9
14857,,Tunisia,2020-03-19,39
14858,,Turkey,2020-03-19,192
14859,,Uganda,2020-03-19,0
14860,,Ukraine,2020-03-19,16
14861,,United Arab Emirates,2020-03-19,140
14862,Bermuda,United Kingdom,2020-03-19,2
14863,Cayman Islands,United Kingdom,2020-03-19,3
14864,Channel Islands,United Kingdom,2020-03-19,11
14865,Gibraltar,United Kingdom,2020-03-19,10
14866,Isle of Man,United Kingdom,2020-03-19,0
14867,Montserrat,United Kingdom,2020-03-19,1
14868,,United Kingdom,2020-03-19,2689
14869,,Uruguay,2020-03-19,79
14870,,US,2020-03-19,13747
14871,,Uzbekistan,2020-03-19,23
14872,,Venezuela,2020-03-19,42
14873,,Vietnam,2020-03-19,85
14874,,Zambia,2020-03-19,2
14875,,Zimbabwe,2020-03-19,0
14876,Diamond Princess,Canada,2020-03-19,0
14877,,Dominica,2020-03-19,0
14878,,Grenada,2020-03-19,0
14879,,Mozambique,2020-03-19,0
14880,,Syria,2020-03-19,0
14881,,Belize,2020-03-19,0
14882,Recovered,Canada,2020-03-19,0
14883,,Laos,2020-03-19,0
14884,,Libya,2020-03-19,0
14885,,Guinea-Bissau,2020-03-19,0
14886,,Mali,2020-03-19,0
14887,,Saint Kitts and Nevis,2020-03-19,0
14888,Northwest Territories,Canada,2020-03-19,0
14889,Yukon,Canada,2020-03-19,0
14890,,Burma,2020-03-19,0
14891,Anguilla,United Kingdom,2020-03-19,0
14892,British Virgin Islands,United Kingdom,2020-03-19,0
14893,Turks and Caicos Islands,United Kingdom,2020-03-19,0
14894,,Botswana,2020-03-19,0
14895,,Burundi,2020-03-19,0
14896,,Sierra Leone,2020-03-19,0
14897,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-19,0
14898,,Malawi,2020-03-19,0
14899,Falkland Islands (Malvinas),United Kingdom,2020-03-19,0
14900,Saint Pierre and Miquelon,France,2020-03-19,0
14901,,South Sudan,2020-03-19,0
14902,,Sao Tome and Principe,2020-03-19,0
14903,,Yemen,2020-03-19,0
14904,,Comoros,2020-03-19,0
14905,,Tajikistan,2020-03-19,0
14906,,Afghanistan,2020-03-20,24
14907,,Albania,2020-03-20,70
14908,,Algeria,2020-03-20,90
14909,,Andorra,2020-03-20,75
14910,,Angola,2020-03-20,1
14911,,Antigua and Barbuda,2020-03-20,1
14912,,Argentina,2020-03-20,128
14913,,Armenia,2020-03-20,136
14914,Australian Capital Territory,Australia,2020-03-20,6
14915,New South Wales,Australia,2020-03-20,353
14916,Northern Territory,Australia,2020-03-20,3
14917,Queensland,Australia,2020-03-20,184
14918,South Australia,Australia,2020-03-20,50
14919,Tasmania,Australia,2020-03-20,10
14920,Victoria,Australia,2020-03-20,121
14921,Western Australia,Australia,2020-03-20,64
14922,,Austria,2020-03-20,2388
14923,,Azerbaijan,2020-03-20,44
14924,,Bahamas,2020-03-20,3
14925,,Bahrain,2020-03-20,285
14926,,Bangladesh,2020-03-20,20
14927,,Barbados,2020-03-20,5
14928,,Belarus,2020-03-20,69
14929,,Belgium,2020-03-20,2257
14930,,Benin,2020-03-20,2
14931,,Bhutan,2020-03-20,2
14932,,Bolivia,2020-03-20,15
14933,,Bosnia and Herzegovina,2020-03-20,89
14934,,Brazil,2020-03-20,793
14935,,Brunei,2020-03-20,78
14936,,Bulgaria,2020-03-20,127
14937,,Burkina Faso,2020-03-20,40
14938,,Cabo Verde,2020-03-20,1
14939,,Cambodia,2020-03-20,51
14940,,Cameroon,2020-03-20,20
14941,Alberta,Canada,2020-03-20,146
14942,British Columbia,Canada,2020-03-20,271
14943,Grand Princess,Canada,2020-03-20,10
14944,Manitoba,Canada,2020-03-20,17
14945,New Brunswick,Canada,2020-03-20,11
14946,Newfoundland and Labrador,Canada,2020-03-20,4
14947,Nova Scotia,Canada,2020-03-20,15
14948,Ontario,Canada,2020-03-20,308
14949,Prince Edward Island,Canada,2020-03-20,2
14950,Quebec,Canada,2020-03-20,139
14951,Saskatchewan,Canada,2020-03-20,20
14952,,Central African Republic,2020-03-20,3
14953,,Chad,2020-03-20,1
14954,,Chile,2020-03-20,434
14955,Anhui,China,2020-03-20,990
14956,Beijing,China,2020-03-20,491
14957,Chongqing,China,2020-03-20,576
14958,Fujian,China,2020-03-20,299
14959,Gansu,China,2020-03-20,134
14960,Guangdong,China,2020-03-20,1395
14961,Guangxi,China,2020-03-20,254
14962,Guizhou,China,2020-03-20,146
14963,Hainan,China,2020-03-20,168
14964,Hebei,China,2020-03-20,318
14965,Heilongjiang,China,2020-03-20,484
14966,Henan,China,2020-03-20,1273
14967,Hong Kong,China,2020-03-20,256
14968,Hubei,China,2020-03-20,67800
14969,Hunan,China,2020-03-20,1018
14970,Inner Mongolia,China,2020-03-20,75
14971,Jiangsu,China,2020-03-20,631
14972,Jiangxi,China,2020-03-20,935
14973,Jilin,China,2020-03-20,93
14974,Liaoning,China,2020-03-20,126
14975,Macau,China,2020-03-20,17
14976,Ningxia,China,2020-03-20,75
14977,Qinghai,China,2020-03-20,18
14978,Shaanxi,China,2020-03-20,247
14979,Shandong,China,2020-03-20,762
14980,Shanghai,China,2020-03-20,371
14981,Shanxi,China,2020-03-20,133
14982,Sichuan,China,2020-03-20,541
14983,Tianjin,China,2020-03-20,137
14984,Tibet,China,2020-03-20,1
14985,Xinjiang,China,2020-03-20,76
14986,Yunnan,China,2020-03-20,176
14987,Zhejiang,China,2020-03-20,1234
14988,,Colombia,2020-03-20,128
14989,,Costa Rica,2020-03-20,89
14990,,Cote d'Ivoire,2020-03-20,9
14991,,Croatia,2020-03-20,128
14992,,Cuba,2020-03-20,16
14993,,Cyprus,2020-03-20,67
14994,,Czechia,2020-03-20,833
14995,Faroe Islands,Denmark,2020-03-20,80
14996,Greenland,Denmark,2020-03-20,2
14997,,Denmark,2020-03-20,1255
14998,,Djibouti,2020-03-20,1
14999,,Dominican Republic,2020-03-20,72
15000,,Ecuador,2020-03-20,367
15001,,Egypt,2020-03-20,285
15002,,El Salvador,2020-03-20,1
15003,,Equatorial Guinea,2020-03-20,6
15004,,Eritrea,2020-03-20,0
15005,,Estonia,2020-03-20,283
15006,,Eswatini,2020-03-20,1
15007,,Ethiopia,2020-03-20,9
15008,,Fiji,2020-03-20,1
15009,,Finland,2020-03-20,450
15010,French Guiana,France,2020-03-20,15
15011,French Polynesia,France,2020-03-20,11
15012,Guadeloupe,France,2020-03-20,45
15013,Mayotte,France,2020-03-20,6
15014,New Caledonia,France,2020-03-20,2
15015,Reunion,France,2020-03-20,28
15016,Saint Barthelemy,France,2020-03-20,3
15017,St Martin,France,2020-03-20,4
15018,Martinique,France,2020-03-20,32
15019,,France,2020-03-20,12612
15020,,Gabon,2020-03-20,3
15021,,Gambia,2020-03-20,1
15022,,Georgia,2020-03-20,43
15023,,Germany,2020-03-20,19848
15024,,Ghana,2020-03-20,16
15025,,Greece,2020-03-20,495
15026,,Guatemala,2020-03-20,12
15027,,Guinea,2020-03-20,1
15028,,Guyana,2020-03-20,7
15029,,Haiti,2020-03-20,2
15030,,Honduras,2020-03-20,24
15031,,Hungary,2020-03-20,85
15032,,Iceland,2020-03-20,409
15033,,India,2020-03-20,244
15034,,Indonesia,2020-03-20,369
15035,,Iran,2020-03-20,19644
15036,,Iraq,2020-03-20,208
15037,,Ireland,2020-03-20,683
15038,,Israel,2020-03-20,529
15039,,Italy,2020-03-20,47021
15040,,Jamaica,2020-03-20,16
15041,,Japan,2020-03-20,963
15042,,Jordan,2020-03-20,85
15043,,Kazakhstan,2020-03-20,49
15044,,Kenya,2020-03-20,7
15045,,"Korea, South",2020-03-20,8652
15046,,Kuwait,2020-03-20,159
15047,,Kyrgyzstan,2020-03-20,6
15048,,Latvia,2020-03-20,111
15049,,Lebanon,2020-03-20,163
15050,,Liberia,2020-03-20,2
15051,,Liechtenstein,2020-03-20,28
15052,,Lithuania,2020-03-20,49
15053,,Luxembourg,2020-03-20,484
15054,,Madagascar,2020-03-20,3
15055,,Malaysia,2020-03-20,1030
15056,,Maldives,2020-03-20,13
15057,,Malta,2020-03-20,64
15058,,Mauritania,2020-03-20,2
15059,,Mauritius,2020-03-20,12
15060,,Mexico,2020-03-20,203
15061,,Moldova,2020-03-20,66
15062,,Monaco,2020-03-20,11
15063,,Mongolia,2020-03-20,6
15064,,Montenegro,2020-03-20,14
15065,,Morocco,2020-03-20,77
15066,,Namibia,2020-03-20,3
15067,,Nepal,2020-03-20,1
15068,Aruba,Netherlands,2020-03-20,5
15069,Curacao,Netherlands,2020-03-20,3
15070,Sint Maarten,Netherlands,2020-03-20,1
15071,,Netherlands,2020-03-20,2994
15072,,New Zealand,2020-03-20,39
15073,,Nicaragua,2020-03-20,1
15074,,Niger,2020-03-20,1
15075,,Nigeria,2020-03-20,12
15076,,North Macedonia,2020-03-20,67
15077,,Norway,2020-03-20,1914
15078,,Oman,2020-03-20,48
15079,,Pakistan,2020-03-20,501
15080,,Panama,2020-03-20,137
15081,,Papua New Guinea,2020-03-20,1
15082,,Paraguay,2020-03-20,13
15083,,Peru,2020-03-20,234
15084,,Philippines,2020-03-20,230
15085,,Poland,2020-03-20,425
15086,,Portugal,2020-03-20,1020
15087,,Qatar,2020-03-20,470
15088,,Romania,2020-03-20,308
15089,,Russia,2020-03-20,253
15090,,Rwanda,2020-03-20,17
15091,,Saint Lucia,2020-03-20,2
15092,,Saint Vincent and the Grenadines,2020-03-20,1
15093,,San Marino,2020-03-20,144
15094,,Saudi Arabia,2020-03-20,344
15095,,Senegal,2020-03-20,38
15096,,Serbia,2020-03-20,135
15097,,Seychelles,2020-03-20,7
15098,,Singapore,2020-03-20,385
15099,,Slovakia,2020-03-20,137
15100,,Slovenia,2020-03-20,341
15101,,Somalia,2020-03-20,1
15102,,South Africa,2020-03-20,202
15103,,Spain,2020-03-20,20410
15104,,Sri Lanka,2020-03-20,73
15105,,Sudan,2020-03-20,2
15106,,Suriname,2020-03-20,4
15107,,Sweden,2020-03-20,1639
15108,,Switzerland,2020-03-20,5294
15109,,Taiwan*,2020-03-20,135
15110,,Tanzania,2020-03-20,6
15111,,Thailand,2020-03-20,322
15112,,Togo,2020-03-20,9
15113,,Trinidad and Tobago,2020-03-20,9
15114,,Tunisia,2020-03-20,54
15115,,Turkey,2020-03-20,359
15116,,Uganda,2020-03-20,0
15117,,Ukraine,2020-03-20,29
15118,,United Arab Emirates,2020-03-20,140
15119,Bermuda,United Kingdom,2020-03-20,2
15120,Cayman Islands,United Kingdom,2020-03-20,3
15121,Channel Islands,United Kingdom,2020-03-20,14
15122,Gibraltar,United Kingdom,2020-03-20,10
15123,Isle of Man,United Kingdom,2020-03-20,1
15124,Montserrat,United Kingdom,2020-03-20,1
15125,,United Kingdom,2020-03-20,3983
15126,,Uruguay,2020-03-20,94
15127,,US,2020-03-20,19273
15128,,Uzbekistan,2020-03-20,33
15129,,Venezuela,2020-03-20,42
15130,,Vietnam,2020-03-20,91
15131,,Zambia,2020-03-20,2
15132,,Zimbabwe,2020-03-20,1
15133,Diamond Princess,Canada,2020-03-20,0
15134,,Dominica,2020-03-20,0
15135,,Grenada,2020-03-20,0
15136,,Mozambique,2020-03-20,0
15137,,Syria,2020-03-20,0
15138,,Belize,2020-03-20,0
15139,Recovered,Canada,2020-03-20,0
15140,,Laos,2020-03-20,0
15141,,Libya,2020-03-20,0
15142,,Guinea-Bissau,2020-03-20,0
15143,,Mali,2020-03-20,0
15144,,Saint Kitts and Nevis,2020-03-20,0
15145,Northwest Territories,Canada,2020-03-20,0
15146,Yukon,Canada,2020-03-20,0
15147,,Burma,2020-03-20,0
15148,Anguilla,United Kingdom,2020-03-20,0
15149,British Virgin Islands,United Kingdom,2020-03-20,0
15150,Turks and Caicos Islands,United Kingdom,2020-03-20,0
15151,,Botswana,2020-03-20,0
15152,,Burundi,2020-03-20,0
15153,,Sierra Leone,2020-03-20,0
15154,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-20,0
15155,,Malawi,2020-03-20,0
15156,Falkland Islands (Malvinas),United Kingdom,2020-03-20,0
15157,Saint Pierre and Miquelon,France,2020-03-20,0
15158,,South Sudan,2020-03-20,0
15159,,Sao Tome and Principe,2020-03-20,0
15160,,Yemen,2020-03-20,0
15161,,Comoros,2020-03-20,0
15162,,Tajikistan,2020-03-20,0
15163,,Afghanistan,2020-03-21,24
15164,,Albania,2020-03-21,76
15165,,Algeria,2020-03-21,139
15166,,Andorra,2020-03-21,88
15167,,Angola,2020-03-21,2
15168,,Antigua and Barbuda,2020-03-21,1
15169,,Argentina,2020-03-21,158
15170,,Armenia,2020-03-21,160
15171,Australian Capital Territory,Australia,2020-03-21,9
15172,New South Wales,Australia,2020-03-21,436
15173,Northern Territory,Australia,2020-03-21,3
15174,Queensland,Australia,2020-03-21,221
15175,South Australia,Australia,2020-03-21,67
15176,Tasmania,Australia,2020-03-21,16
15177,Victoria,Australia,2020-03-21,229
15178,Western Australia,Australia,2020-03-21,90
15179,,Austria,2020-03-21,2814
15180,,Azerbaijan,2020-03-21,53
15181,,Bahamas,2020-03-21,4
15182,,Bahrain,2020-03-21,305
15183,,Bangladesh,2020-03-21,25
15184,,Barbados,2020-03-21,6
15185,,Belarus,2020-03-21,76
15186,,Belgium,2020-03-21,2815
15187,,Benin,2020-03-21,2
15188,,Bhutan,2020-03-21,2
15189,,Bolivia,2020-03-21,19
15190,,Bosnia and Herzegovina,2020-03-21,93
15191,,Brazil,2020-03-21,1021
15192,,Brunei,2020-03-21,83
15193,,Bulgaria,2020-03-21,163
15194,,Burkina Faso,2020-03-21,64
15195,,Cabo Verde,2020-03-21,3
15196,,Cambodia,2020-03-21,53
15197,,Cameroon,2020-03-21,27
15198,Alberta,Canada,2020-03-21,195
15199,British Columbia,Canada,2020-03-21,424
15200,Grand Princess,Canada,2020-03-21,10
15201,Manitoba,Canada,2020-03-21,18
15202,New Brunswick,Canada,2020-03-21,17
15203,Newfoundland and Labrador,Canada,2020-03-21,6
15204,Nova Scotia,Canada,2020-03-21,21
15205,Ontario,Canada,2020-03-21,377
15206,Prince Edward Island,Canada,2020-03-21,2
15207,Quebec,Canada,2020-03-21,181
15208,Saskatchewan,Canada,2020-03-21,26
15209,,Central African Republic,2020-03-21,3
15210,,Chad,2020-03-21,1
15211,,Chile,2020-03-21,537
15212,Anhui,China,2020-03-21,990
15213,Beijing,China,2020-03-21,504
15214,Chongqing,China,2020-03-21,576
15215,Fujian,China,2020-03-21,303
15216,Gansu,China,2020-03-21,134
15217,Guangdong,China,2020-03-21,1400
15218,Guangxi,China,2020-03-21,254
15219,Guizhou,China,2020-03-21,146
15220,Hainan,China,2020-03-21,168
15221,Hebei,China,2020-03-21,318
15222,Heilongjiang,China,2020-03-21,484
15223,Henan,China,2020-03-21,1273
15224,Hong Kong,China,2020-03-21,273
15225,Hubei,China,2020-03-21,67800
15226,Hunan,China,2020-03-21,1018
15227,Inner Mongolia,China,2020-03-21,75
15228,Jiangsu,China,2020-03-21,631
15229,Jiangxi,China,2020-03-21,935
15230,Jilin,China,2020-03-21,93
15231,Liaoning,China,2020-03-21,126
15232,Macau,China,2020-03-21,18
15233,Ningxia,China,2020-03-21,75
15234,Qinghai,China,2020-03-21,18
15235,Shaanxi,China,2020-03-21,248
15236,Shandong,China,2020-03-21,764
15237,Shanghai,China,2020-03-21,380
15238,Shanxi,China,2020-03-21,133
15239,Sichuan,China,2020-03-21,542
15240,Tianjin,China,2020-03-21,137
15241,Tibet,China,2020-03-21,1
15242,Xinjiang,China,2020-03-21,76
15243,Yunnan,China,2020-03-21,176
15244,Zhejiang,China,2020-03-21,1236
15245,,Colombia,2020-03-21,196
15246,,Costa Rica,2020-03-21,117
15247,,Cote d'Ivoire,2020-03-21,14
15248,,Croatia,2020-03-21,206
15249,,Cuba,2020-03-21,21
15250,,Cyprus,2020-03-21,84
15251,,Czechia,2020-03-21,995
15252,Faroe Islands,Denmark,2020-03-21,92
15253,Greenland,Denmark,2020-03-21,2
15254,,Denmark,2020-03-21,1326
15255,,Djibouti,2020-03-21,1
15256,,Dominican Republic,2020-03-21,112
15257,,Ecuador,2020-03-21,506
15258,,Egypt,2020-03-21,294
15259,,El Salvador,2020-03-21,3
15260,,Equatorial Guinea,2020-03-21,6
15261,,Eritrea,2020-03-21,1
15262,,Estonia,2020-03-21,306
15263,,Eswatini,2020-03-21,1
15264,,Ethiopia,2020-03-21,9
15265,,Fiji,2020-03-21,1
15266,,Finland,2020-03-21,523
15267,French Guiana,France,2020-03-21,18
15268,French Polynesia,France,2020-03-21,15
15269,Guadeloupe,France,2020-03-21,53
15270,Mayotte,France,2020-03-21,7
15271,New Caledonia,France,2020-03-21,4
15272,Reunion,France,2020-03-21,45
15273,Saint Barthelemy,France,2020-03-21,3
15274,St Martin,France,2020-03-21,4
15275,Martinique,France,2020-03-21,32
15276,,France,2020-03-21,14282
15277,,Gabon,2020-03-21,4
15278,,Gambia,2020-03-21,1
15279,,Georgia,2020-03-21,49
15280,,Germany,2020-03-21,22213
15281,,Ghana,2020-03-21,19
15282,,Greece,2020-03-21,530
15283,,Guatemala,2020-03-21,17
15284,,Guinea,2020-03-21,2
15285,,Guyana,2020-03-21,7
15286,,Haiti,2020-03-21,2
15287,,Honduras,2020-03-21,24
15288,,Hungary,2020-03-21,103
15289,,Iceland,2020-03-21,473
15290,,India,2020-03-21,330
15291,,Indonesia,2020-03-21,450
15292,,Iran,2020-03-21,20610
15293,,Iraq,2020-03-21,214
15294,,Ireland,2020-03-21,785
15295,,Israel,2020-03-21,712
15296,,Italy,2020-03-21,53578
15297,,Jamaica,2020-03-21,16
15298,,Japan,2020-03-21,1007
15299,,Jordan,2020-03-21,85
15300,,Kazakhstan,2020-03-21,53
15301,,Kenya,2020-03-21,7
15302,,"Korea, South",2020-03-21,8799
15303,,Kuwait,2020-03-21,176
15304,,Kyrgyzstan,2020-03-21,14
15305,,Latvia,2020-03-21,124
15306,,Lebanon,2020-03-21,187
15307,,Liberia,2020-03-21,3
15308,,Liechtenstein,2020-03-21,37
15309,,Lithuania,2020-03-21,83
15310,,Luxembourg,2020-03-21,670
15311,,Madagascar,2020-03-21,3
15312,,Malaysia,2020-03-21,1183
15313,,Maldives,2020-03-21,13
15314,,Malta,2020-03-21,73
15315,,Mauritania,2020-03-21,2
15316,,Mauritius,2020-03-21,14
15317,,Mexico,2020-03-21,251
15318,,Moldova,2020-03-21,80
15319,,Monaco,2020-03-21,11
15320,,Mongolia,2020-03-21,10
15321,,Montenegro,2020-03-21,14
15322,,Morocco,2020-03-21,96
15323,,Namibia,2020-03-21,3
15324,,Nepal,2020-03-21,1
15325,Aruba,Netherlands,2020-03-21,5
15326,Curacao,Netherlands,2020-03-21,3
15327,Sint Maarten,Netherlands,2020-03-21,1
15328,,Netherlands,2020-03-21,3631
15329,,New Zealand,2020-03-21,52
15330,,Nicaragua,2020-03-21,2
15331,,Niger,2020-03-21,1
15332,,Nigeria,2020-03-21,22
15333,,North Macedonia,2020-03-21,85
15334,,Norway,2020-03-21,2118
15335,,Oman,2020-03-21,52
15336,,Pakistan,2020-03-21,730
15337,,Panama,2020-03-21,200
15338,,Papua New Guinea,2020-03-21,1
15339,,Paraguay,2020-03-21,18
15340,,Peru,2020-03-21,318
15341,,Philippines,2020-03-21,307
15342,,Poland,2020-03-21,536
15343,,Portugal,2020-03-21,1280
15344,,Qatar,2020-03-21,481
15345,,Romania,2020-03-21,367
15346,,Russia,2020-03-21,306
15347,,Rwanda,2020-03-21,17
15348,,Saint Lucia,2020-03-21,2
15349,,Saint Vincent and the Grenadines,2020-03-21,1
15350,,San Marino,2020-03-21,144
15351,,Saudi Arabia,2020-03-21,392
15352,,Senegal,2020-03-21,47
15353,,Serbia,2020-03-21,171
15354,,Seychelles,2020-03-21,7
15355,,Singapore,2020-03-21,432
15356,,Slovakia,2020-03-21,178
15357,,Slovenia,2020-03-21,383
15358,,Somalia,2020-03-21,1
15359,,South Africa,2020-03-21,240
15360,,Spain,2020-03-21,25374
15361,,Sri Lanka,2020-03-21,77
15362,,Sudan,2020-03-21,2
15363,,Suriname,2020-03-21,4
