,Province/State,Country/Region,Date,total_cases
6719,,Georgia,2020-02-16,0
6720,,Germany,2020-02-16,16
6721,,Ghana,2020-02-16,0
6722,,Greece,2020-02-16,0
6723,,Guatemala,2020-02-16,0
6724,,Guinea,2020-02-16,0
6725,,Guyana,2020-02-16,0
6726,,Haiti,2020-02-16,0
6727,,Holy See,2020-02-16,0
6728,,Honduras,2020-02-16,0
6729,,Hungary,2020-02-16,0
6730,,Iceland,2020-02-16,0
6731,,India,2020-02-16,3
6732,,Indonesia,2020-02-16,0
6733,,Iran,2020-02-16,0
6734,,Iraq,2020-02-16,0
6735,,Ireland,2020-02-16,0
6736,,Israel,2020-02-16,0
6737,,Italy,2020-02-16,3
6738,,Jamaica,2020-02-16,0
6739,,Japan,2020-02-16,59
6740,,Jordan,2020-02-16,0
6741,,Kazakhstan,2020-02-16,0
6742,,Kenya,2020-02-16,0
6743,,"Korea, South",2020-02-16,29
6744,,Kuwait,2020-02-16,0
6745,,Kyrgyzstan,2020-02-16,0
6746,,Latvia,2020-02-16,0
6747,,Lebanon,2020-02-16,0
6748,,Liberia,2020-02-16,0
6749,,Liechtenstein,2020-02-16,0
6750,,Lithuania,2020-02-16,0
6751,,Luxembourg,2020-02-16,0
6752,,Madagascar,2020-02-16,0
6753,,Malaysia,2020-02-16,22
6754,,Maldives,2020-02-16,0
6755,,Malta,2020-02-16,0
6756,,Mauritania,2020-02-16,0
6757,,Mauritius,2020-02-16,0
6758,,Mexico,2020-02-16,0
6759,,Moldova,2020-02-16,0
6760,,Monaco,2020-02-16,0
6761,,Mongolia,2020-02-16,0
6762,,Montenegro,2020-02-16,0
6763,,Morocco,2020-02-16,0
6764,,Namibia,2020-02-16,0
6765,,Nepal,2020-02-16,1
6766,Aruba,Netherlands,2020-02-16,0
6767,Curacao,Netherlands,2020-02-16,0
6768,Sint Maarten,Netherlands,2020-02-16,0
6769,,Netherlands,2020-02-16,0
6770,,New Zealand,2020-02-16,0
6771,,Nicaragua,2020-02-16,0
6772,,Niger,2020-02-16,0
6773,,Nigeria,2020-02-16,0
6774,,North Macedonia,2020-02-16,0
6775,,Norway,2020-02-16,0
6776,,Oman,2020-02-16,0
6777,,Pakistan,2020-02-16,0
6778,,Panama,2020-02-16,0
6779,,Papua New Guinea,2020-02-16,0
6780,,Paraguay,2020-02-16,0
6781,,Peru,2020-02-16,0
6782,,Philippines,2020-02-16,3
6783,,Poland,2020-02-16,0
6784,,Portugal,2020-02-16,0
6785,,Qatar,2020-02-16,0
6786,,Romania,2020-02-16,0
6787,,Russia,2020-02-16,2
6788,,Rwanda,2020-02-16,0
6789,,Saint Lucia,2020-02-16,0
6790,,Saint Vincent and the Grenadines,2020-02-16,0
6791,,San Marino,2020-02-16,0
6792,,Saudi Arabia,2020-02-16,0
6793,,Senegal,2020-02-16,0
6794,,Serbia,2020-02-16,0
6795,,Seychelles,2020-02-16,0
6796,,Singapore,2020-02-16,75
6797,,Slovakia,2020-02-16,0
6798,,Slovenia,2020-02-16,0
6799,,Somalia,2020-02-16,0
6800,,South Africa,2020-02-16,0
6801,,Spain,2020-02-16,2
6802,,Sri Lanka,2020-02-16,1
6803,,Sudan,2020-02-16,0
6804,,Suriname,2020-02-16,0
6805,,Sweden,2020-02-16,1
6806,,Switzerland,2020-02-16,0
6807,,Taiwan*,2020-02-16,20
6808,,Tanzania,2020-02-16,0
6809,,Thailand,2020-02-16,34
6810,,Togo,2020-02-16,0
6811,,Trinidad and Tobago,2020-02-16,0
6812,,Tunisia,2020-02-16,0
6813,,Turkey,2020-02-16,0
6814,,Uganda,2020-02-16,0
6815,,Ukraine,2020-02-16,0
6816,,United Arab Emirates,2020-02-16,9
6817,Bermuda,United Kingdom,2020-02-16,0
6818,Cayman Islands,United Kingdom,2020-02-16,0
6819,Channel Islands,United Kingdom,2020-02-16,0
6820,Gibraltar,United Kingdom,2020-02-16,0
6821,Isle of Man,United Kingdom,2020-02-16,0
6822,Montserrat,United Kingdom,2020-02-16,0
6823,,United Kingdom,2020-02-16,9
6824,,Uruguay,2020-02-16,0
6825,,US,2020-02-16,13
6826,,Uzbekistan,2020-02-16,0
6827,,Venezuela,2020-02-16,0
6828,,Vietnam,2020-02-16,16
6829,,Zambia,2020-02-16,0
6830,,Zimbabwe,2020-02-16,0
6831,Diamond Princess,Canada,2020-02-16,0
6832,,Dominica,2020-02-16,0
6833,,Grenada,2020-02-16,0
6834,,Mozambique,2020-02-16,0
6835,,Syria,2020-02-16,0
6836,,Timor-Leste,2020-02-16,0
6837,,Belize,2020-02-16,0
6838,Recovered,Canada,2020-02-16,0
6839,,Laos,2020-02-16,0
6840,,Libya,2020-02-16,0
6841,,West Bank and Gaza,2020-02-16,0
6842,,Guinea-Bissau,2020-02-16,0
6843,,Mali,2020-02-16,0
6844,,Saint Kitts and Nevis,2020-02-16,0
6845,Northwest Territories,Canada,2020-02-16,0
6846,Yukon,Canada,2020-02-16,0
6847,,Kosovo,2020-02-16,0
6848,,Burma,2020-02-16,0
6849,Anguilla,United Kingdom,2020-02-16,0
6850,British Virgin Islands,United Kingdom,2020-02-16,0
6851,Turks and Caicos Islands,United Kingdom,2020-02-16,0
6852,,MS Zaandam,2020-02-16,0
6853,,Botswana,2020-02-16,0
6854,,Burundi,2020-02-16,0
6855,,Sierra Leone,2020-02-16,0
6856,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-02-16,0
6857,,Malawi,2020-02-16,0
6858,Falkland Islands (Malvinas),United Kingdom,2020-02-16,0
6859,Saint Pierre and Miquelon,France,2020-02-16,0
6860,,South Sudan,2020-02-16,0
6861,,Western Sahara,2020-02-16,0
6862,,Sao Tome and Principe,2020-02-16,0
6863,,Yemen,2020-02-16,0
6864,,Afghanistan,2020-02-17,0
6865,,Albania,2020-02-17,0
6866,,Algeria,2020-02-17,0
6867,,Andorra,2020-02-17,0
6868,,Angola,2020-02-17,0
6869,,Antigua and Barbuda,2020-02-17,0
6870,,Argentina,2020-02-17,0
6871,,Armenia,2020-02-17,0
6872,Australian Capital Territory,Australia,2020-02-17,0
6873,New South Wales,Australia,2020-02-17,4
6874,Northern Territory,Australia,2020-02-17,0
6875,Queensland,Australia,2020-02-17,5
6876,South Australia,Australia,2020-02-17,2
6877,Tasmania,Australia,2020-02-17,0
6878,Victoria,Australia,2020-02-17,4
6879,Western Australia,Australia,2020-02-17,0
6880,,Austria,2020-02-17,0
6881,,Azerbaijan,2020-02-17,0
6882,,Bahamas,2020-02-17,0
6883,,Bahrain,2020-02-17,0
6884,,Bangladesh,2020-02-17,0
6885,,Barbados,2020-02-17,0
6886,,Belarus,2020-02-17,0
6887,,Belgium,2020-02-17,1
6888,,Benin,2020-02-17,0
6889,,Bhutan,2020-02-17,0
6890,,Bolivia,2020-02-17,0
6891,,Bosnia and Herzegovina,2020-02-17,0
6892,,Brazil,2020-02-17,0
6893,,Brunei,2020-02-17,0
6894,,Bulgaria,2020-02-17,0
6895,,Burkina Faso,2020-02-17,0
6896,,Cabo Verde,2020-02-17,0
6897,,Cambodia,2020-02-17,1
6898,,Cameroon,2020-02-17,0
6899,Alberta,Canada,2020-02-17,0
6900,British Columbia,Canada,2020-02-17,5
6901,Grand Princess,Canada,2020-02-17,0
6902,Manitoba,Canada,2020-02-17,0
6903,New Brunswick,Canada,2020-02-17,0
6904,Newfoundland and Labrador,Canada,2020-02-17,0
6905,Nova Scotia,Canada,2020-02-17,0
6906,Ontario,Canada,2020-02-17,3
6907,Prince Edward Island,Canada,2020-02-17,0
6908,Quebec,Canada,2020-02-17,0
6909,Saskatchewan,Canada,2020-02-17,0
6910,,Central African Republic,2020-02-17,0
6911,,Chad,2020-02-17,0
6912,,Chile,2020-02-17,0
6913,Anhui,China,2020-02-17,973
6914,Beijing,China,2020-02-17,381
6915,Chongqing,China,2020-02-17,553
6916,Fujian,China,2020-02-17,290
6917,Gansu,China,2020-02-17,91
6918,Guangdong,China,2020-02-17,1322
6919,Guangxi,China,2020-02-17,238
6920,Guizhou,China,2020-02-17,146
6921,Hainan,China,2020-02-17,163
6922,Hebei,China,2020-02-17,301
6923,Heilongjiang,China,2020-02-17,457
6924,Henan,China,2020-02-17,1246
6925,Hong Kong,China,2020-02-17,60
6926,Hubei,China,2020-02-17,59989
6927,Hunan,China,2020-02-17,1006
6928,Inner Mongolia,China,2020-02-17,72
6929,Jiangsu,China,2020-02-17,626
6930,Jiangxi,China,2020-02-17,930
6931,Jilin,China,2020-02-17,89
6932,Liaoning,China,2020-02-17,121
6933,Macau,China,2020-02-17,10
6934,Ningxia,China,2020-02-17,70
6935,Qinghai,China,2020-02-17,18
6936,Shaanxi,China,2020-02-17,240
6937,Shandong,China,2020-02-17,541
6938,Shanghai,China,2020-02-17,333
6939,Shanxi,China,2020-02-17,130
6940,Sichuan,China,2020-02-17,495
6941,Tianjin,China,2020-02-17,125
6942,Tibet,China,2020-02-17,1
6943,Xinjiang,China,2020-02-17,75
6944,Yunnan,China,2020-02-17,171
6945,Zhejiang,China,2020-02-17,1171
6946,,Colombia,2020-02-17,0
6947,,Congo (Brazzaville),2020-02-17,0
6948,,Congo (Kinshasa),2020-02-17,0
6949,,Costa Rica,2020-02-17,0
6950,,Cote d'Ivoire,2020-02-17,0
6951,,Croatia,2020-02-17,0
6952,,Diamond Princess,2020-02-17,454
6953,,Cuba,2020-02-17,0
6954,,Cyprus,2020-02-17,0
6955,,Czechia,2020-02-17,0
6956,Faroe Islands,Denmark,2020-02-17,0
6957,Greenland,Denmark,2020-02-17,0
6958,,Denmark,2020-02-17,0
6959,,Djibouti,2020-02-17,0
6960,,Dominican Republic,2020-02-17,0
6961,,Ecuador,2020-02-17,0
6962,,Egypt,2020-02-17,1
6963,,El Salvador,2020-02-17,0
6964,,Equatorial Guinea,2020-02-17,0
6965,,Eritrea,2020-02-17,0
6966,,Estonia,2020-02-17,0
6967,,Eswatini,2020-02-17,0
6968,,Ethiopia,2020-02-17,0
6969,,Fiji,2020-02-17,0
6970,,Finland,2020-02-17,1
6971,French Guiana,France,2020-02-17,0
6972,French Polynesia,France,2020-02-17,0
6973,Guadeloupe,France,2020-02-17,0
6974,Mayotte,France,2020-02-17,0
6975,New Caledonia,France,2020-02-17,0
6976,Reunion,France,2020-02-17,0
6977,Saint Barthelemy,France,2020-02-17,0
6978,St Martin,France,2020-02-17,0
6979,Martinique,France,2020-02-17,0
6980,,France,2020-02-17,12
6981,,Gabon,2020-02-17,0
6982,,Gambia,2020-02-17,0
6983,,Georgia,2020-02-17,0
6984,,Germany,2020-02-17,16
6985,,Ghana,2020-02-17,0
6986,,Greece,2020-02-17,0
6987,,Guatemala,2020-02-17,0
6988,,Guinea,2020-02-17,0
6989,,Guyana,2020-02-17,0
6990,,Haiti,2020-02-17,0
6991,,Holy See,2020-02-17,0
6992,,Honduras,2020-02-17,0
6993,,Hungary,2020-02-17,0
6994,,Iceland,2020-02-17,0
6995,,India,2020-02-17,3
6996,,Indonesia,2020-02-17,0
6997,,Iran,2020-02-17,0
6998,,Iraq,2020-02-17,0
6999,,Ireland,2020-02-17,0
7000,,Israel,2020-02-17,0
7001,,Italy,2020-02-17,3
7002,,Jamaica,2020-02-17,0
7003,,Japan,2020-02-17,66
7004,,Jordan,2020-02-17,0
7005,,Kazakhstan,2020-02-17,0
7006,,Kenya,2020-02-17,0
7007,,"Korea, South",2020-02-17,30
7008,,Kuwait,2020-02-17,0
7009,,Kyrgyzstan,2020-02-17,0
7010,,Latvia,2020-02-17,0
7011,,Lebanon,2020-02-17,0
7012,,Liberia,2020-02-17,0
7013,,Liechtenstein,2020-02-17,0
7014,,Lithuania,2020-02-17,0
7015,,Luxembourg,2020-02-17,0
7016,,Madagascar,2020-02-17,0
7017,,Malaysia,2020-02-17,22
7018,,Maldives,2020-02-17,0
7019,,Malta,2020-02-17,0
7020,,Mauritania,2020-02-17,0
7021,,Mauritius,2020-02-17,0
7022,,Mexico,2020-02-17,0
7023,,Moldova,2020-02-17,0
7024,,Monaco,2020-02-17,0
7025,,Mongolia,2020-02-17,0
7026,,Montenegro,2020-02-17,0
7027,,Morocco,2020-02-17,0
7028,,Namibia,2020-02-17,0
7029,,Nepal,2020-02-17,1
7030,Aruba,Netherlands,2020-02-17,0
7031,Curacao,Netherlands,2020-02-17,0
7032,Sint Maarten,Netherlands,2020-02-17,0
7033,,Netherlands,2020-02-17,0
7034,,New Zealand,2020-02-17,0
7035,,Nicaragua,2020-02-17,0
7036,,Niger,2020-02-17,0
7037,,Nigeria,2020-02-17,0
7038,,North Macedonia,2020-02-17,0
7039,,Norway,2020-02-17,0
7040,,Oman,2020-02-17,0
7041,,Pakistan,2020-02-17,0
7042,,Panama,2020-02-17,0
7043,,Papua New Guinea,2020-02-17,0
7044,,Paraguay,2020-02-17,0
7045,,Peru,2020-02-17,0
7046,,Philippines,2020-02-17,3
7047,,Poland,2020-02-17,0
7048,,Portugal,2020-02-17,0
7049,,Qatar,2020-02-17,0
7050,,Romania,2020-02-17,0
7051,,Russia,2020-02-17,2
7052,,Rwanda,2020-02-17,0
7053,,Saint Lucia,2020-02-17,0
7054,,Saint Vincent and the Grenadines,2020-02-17,0
7055,,San Marino,2020-02-17,0
7056,,Saudi Arabia,2020-02-17,0
7057,,Senegal,2020-02-17,0
7058,,Serbia,2020-02-17,0
7059,,Seychelles,2020-02-17,0
7060,,Singapore,2020-02-17,77
7061,,Slovakia,2020-02-17,0
7062,,Slovenia,2020-02-17,0
7063,,Somalia,2020-02-17,0
7064,,South Africa,2020-02-17,0
7065,,Spain,2020-02-17,2
7066,,Sri Lanka,2020-02-17,1
7067,,Sudan,2020-02-17,0
7068,,Suriname,2020-02-17,0
7069,,Sweden,2020-02-17,1
7070,,Switzerland,2020-02-17,0
7071,,Taiwan*,2020-02-17,22
7072,,Tanzania,2020-02-17,0
7073,,Thailand,2020-02-17,35
7074,,Togo,2020-02-17,0
7075,,Trinidad and Tobago,2020-02-17,0
7076,,Tunisia,2020-02-17,0
7077,,Turkey,2020-02-17,0
7078,,Uganda,2020-02-17,0
7079,,Ukraine,2020-02-17,0
7080,,United Arab Emirates,2020-02-17,9
7081,Bermuda,United Kingdom,2020-02-17,0
7082,Cayman Islands,United Kingdom,2020-02-17,0
7083,Channel Islands,United Kingdom,2020-02-17,0
7084,Gibraltar,United Kingdom,2020-02-17,0
7085,Isle of Man,United Kingdom,2020-02-17,0
7086,Montserrat,United Kingdom,2020-02-17,0
7087,,United Kingdom,2020-02-17,9
7088,,Uruguay,2020-02-17,0
7089,,US,2020-02-17,13
7090,,Uzbekistan,2020-02-17,0
7091,,Venezuela,2020-02-17,0
7092,,Vietnam,2020-02-17,16
7093,,Zambia,2020-02-17,0
7094,,Zimbabwe,2020-02-17,0
7095,Diamond Princess,Canada,2020-02-17,0
7096,,Dominica,2020-02-17,0
7097,,Grenada,2020-02-17,0
7098,,Mozambique,2020-02-17,0
7099,,Syria,2020-02-17,0
7100,,Timor-Leste,2020-02-17,0
7101,,Belize,2020-02-17,0
7102,Recovered,Canada,2020-02-17,0
7103,,Laos,2020-02-17,0
7104,,Libya,2020-02-17,0
7105,,West Bank and Gaza,2020-02-17,0
7106,,Guinea-Bissau,2020-02-17,0
7107,,Mali,2020-02-17,0
7108,,Saint Kitts and Nevis,2020-02-17,0
7109,Northwest Territories,Canada,2020-02-17,0
7110,Yukon,Canada,2020-02-17,0
7111,,Kosovo,2020-02-17,0
7112,,Burma,2020-02-17,0
7113,Anguilla,United Kingdom,2020-02-17,0
7114,British Virgin Islands,United Kingdom,2020-02-17,0
7115,Turks and Caicos Islands,United Kingdom,2020-02-17,0
7116,,MS Zaandam,2020-02-17,0
7117,,Botswana,2020-02-17,0
7118,,Burundi,2020-02-17,0
7119,,Sierra Leone,2020-02-17,0
7120,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-02-17,0
7121,,Malawi,2020-02-17,0
7122,Falkland Islands (Malvinas),United Kingdom,2020-02-17,0
7123,Saint Pierre and Miquelon,France,2020-02-17,0
7124,,South Sudan,2020-02-17,0
7125,,Western Sahara,2020-02-17,0
7126,,Sao Tome and Principe,2020-02-17,0
7127,,Yemen,2020-02-17,0
7128,,Afghanistan,2020-02-18,0
7129,,Albania,2020-02-18,0
7130,,Algeria,2020-02-18,0
7131,,Andorra,2020-02-18,0
7132,,Angola,2020-02-18,0
7133,,Antigua and Barbuda,2020-02-18,0
7134,,Argentina,2020-02-18,0
7135,,Armenia,2020-02-18,0
7136,Australian Capital Territory,Australia,2020-02-18,0
7137,New South Wales,Australia,2020-02-18,4
7138,Northern Territory,Australia,2020-02-18,0
7139,Queensland,Australia,2020-02-18,5
7140,South Australia,Australia,2020-02-18,2
7141,Tasmania,Australia,2020-02-18,0
7142,Victoria,Australia,2020-02-18,4
7143,Western Australia,Australia,2020-02-18,0
7144,,Austria,2020-02-18,0
7145,,Azerbaijan,2020-02-18,0
7146,,Bahamas,2020-02-18,0
7147,,Bahrain,2020-02-18,0
7148,,Bangladesh,2020-02-18,0
7149,,Barbados,2020-02-18,0
7150,,Belarus,2020-02-18,0
7151,,Belgium,2020-02-18,1
7152,,Benin,2020-02-18,0
7153,,Bhutan,2020-02-18,0
7154,,Bolivia,2020-02-18,0
7155,,Bosnia and Herzegovina,2020-02-18,0
7156,,Brazil,2020-02-18,0
7157,,Brunei,2020-02-18,0
7158,,Bulgaria,2020-02-18,0
7159,,Burkina Faso,2020-02-18,0
7160,,Cabo Verde,2020-02-18,0
7161,,Cambodia,2020-02-18,1
7162,,Cameroon,2020-02-18,0
7163,Alberta,Canada,2020-02-18,0
7164,British Columbia,Canada,2020-02-18,5
7165,Grand Princess,Canada,2020-02-18,0
7166,Manitoba,Canada,2020-02-18,0
7167,New Brunswick,Canada,2020-02-18,0
7168,Newfoundland and Labrador,Canada,2020-02-18,0
7169,Nova Scotia,Canada,2020-02-18,0
7170,Ontario,Canada,2020-02-18,3
7171,Prince Edward Island,Canada,2020-02-18,0
7172,Quebec,Canada,2020-02-18,0
7173,Saskatchewan,Canada,2020-02-18,0
7174,,Central African Republic,2020-02-18,0
7175,,Chad,2020-02-18,0
7176,,Chile,2020-02-18,0
7177,Anhui,China,2020-02-18,982
7178,Beijing,China,2020-02-18,387
7179,Chongqing,China,2020-02-18,555
7180,Fujian,China,2020-02-18,292
7181,Gansu,China,2020-02-18,91
7182,Guangdong,China,2020-02-18,1328
7183,Guangxi,China,2020-02-18,242
7184,Guizhou,China,2020-02-18,146
7185,Hainan,China,2020-02-18,163
7186,Hebei,China,2020-02-18,306
7187,Heilongjiang,China,2020-02-18,464
7188,Henan,China,2020-02-18,1257
7189,Hong Kong,China,2020-02-18,62
7190,Hubei,China,2020-02-18,61682
7191,Hunan,China,2020-02-18,1007
7192,Inner Mongolia,China,2020-02-18,73
7193,Jiangsu,China,2020-02-18,629
7194,Jiangxi,China,2020-02-18,933
7195,Jilin,China,2020-02-18,89
7196,Liaoning,China,2020-02-18,121
7197,Macau,China,2020-02-18,10
7198,Ningxia,China,2020-02-18,70
7199,Qinghai,China,2020-02-18,18
7200,Shaanxi,China,2020-02-18,240
7201,Shandong,China,2020-02-18,543
7202,Shanghai,China,2020-02-18,333
7203,Shanxi,China,2020-02-18,131
7204,Sichuan,China,2020-02-18,508
7205,Tianjin,China,2020-02-18,128
7206,Tibet,China,2020-02-18,1
7207,Xinjiang,China,2020-02-18,76
7208,Yunnan,China,2020-02-18,172
7209,Zhejiang,China,2020-02-18,1172
7210,,Colombia,2020-02-18,0
7211,,Congo (Brazzaville),2020-02-18,0
7212,,Congo (Kinshasa),2020-02-18,0
7213,,Costa Rica,2020-02-18,0
7214,,Cote d'Ivoire,2020-02-18,0
7215,,Croatia,2020-02-18,0
7216,,Diamond Princess,2020-02-18,542
7217,,Cuba,2020-02-18,0
7218,,Cyprus,2020-02-18,0
7219,,Czechia,2020-02-18,0
7220,Faroe Islands,Denmark,2020-02-18,0
7221,Greenland,Denmark,2020-02-18,0
7222,,Denmark,2020-02-18,0
7223,,Djibouti,2020-02-18,0
7224,,Dominican Republic,2020-02-18,0
7225,,Ecuador,2020-02-18,0
7226,,Egypt,2020-02-18,1
7227,,El Salvador,2020-02-18,0
7228,,Equatorial Guinea,2020-02-18,0
7229,,Eritrea,2020-02-18,0
7230,,Estonia,2020-02-18,0
7231,,Eswatini,2020-02-18,0
7232,,Ethiopia,2020-02-18,0
7233,,Fiji,2020-02-18,0
7234,,Finland,2020-02-18,1
7235,French Guiana,France,2020-02-18,0
7236,French Polynesia,France,2020-02-18,0
7237,Guadeloupe,France,2020-02-18,0
7238,Mayotte,France,2020-02-18,0
7239,New Caledonia,France,2020-02-18,0
7240,Reunion,France,2020-02-18,0
7241,Saint Barthelemy,France,2020-02-18,0
7242,St Martin,France,2020-02-18,0
7243,Martinique,France,2020-02-18,0
7244,,France,2020-02-18,12
7245,,Gabon,2020-02-18,0
7246,,Gambia,2020-02-18,0
7247,,Georgia,2020-02-18,0
7248,,Germany,2020-02-18,16
7249,,Ghana,2020-02-18,0
7250,,Greece,2020-02-18,0
7251,,Guatemala,2020-02-18,0
7252,,Guinea,2020-02-18,0
7253,,Guyana,2020-02-18,0
7254,,Haiti,2020-02-18,0
7255,,Holy See,2020-02-18,0
7256,,Honduras,2020-02-18,0
7257,,Hungary,2020-02-18,0
7258,,Iceland,2020-02-18,0
7259,,India,2020-02-18,3
7260,,Indonesia,2020-02-18,0
7261,,Iran,2020-02-18,0
7262,,Iraq,2020-02-18,0
7263,,Ireland,2020-02-18,0
7264,,Israel,2020-02-18,0
7265,,Italy,2020-02-18,3
7266,,Jamaica,2020-02-18,0
7267,,Japan,2020-02-18,74
7268,,Jordan,2020-02-18,0
7269,,Kazakhstan,2020-02-18,0
7270,,Kenya,2020-02-18,0
7271,,"Korea, South",2020-02-18,31
7272,,Kuwait,2020-02-18,0
7273,,Kyrgyzstan,2020-02-18,0
7274,,Latvia,2020-02-18,0
7275,,Lebanon,2020-02-18,0
7276,,Liberia,2020-02-18,0
7277,,Liechtenstein,2020-02-18,0
7278,,Lithuania,2020-02-18,0
7279,,Luxembourg,2020-02-18,0
7280,,Madagascar,2020-02-18,0
7281,,Malaysia,2020-02-18,22
7282,,Maldives,2020-02-18,0
7283,,Malta,2020-02-18,0
7284,,Mauritania,2020-02-18,0
7285,,Mauritius,2020-02-18,0
7286,,Mexico,2020-02-18,0
7287,,Moldova,2020-02-18,0
7288,,Monaco,2020-02-18,0
7289,,Mongolia,2020-02-18,0
7290,,Montenegro,2020-02-18,0
7291,,Morocco,2020-02-18,0
7292,,Namibia,2020-02-18,0
7293,,Nepal,2020-02-18,1
7294,Aruba,Netherlands,2020-02-18,0
7295,Curacao,Netherlands,2020-02-18,0
7296,Sint Maarten,Netherlands,2020-02-18,0
7297,,Netherlands,2020-02-18,0
7298,,New Zealand,2020-02-18,0
7299,,Nicaragua,2020-02-18,0
7300,,Niger,2020-02-18,0
7301,,Nigeria,2020-02-18,0
7302,,North Macedonia,2020-02-18,0
7303,,Norway,2020-02-18,0
7304,,Oman,2020-02-18,0
7305,,Pakistan,2020-02-18,0
7306,,Panama,2020-02-18,0
7307,,Papua New Guinea,2020-02-18,0
7308,,Paraguay,2020-02-18,0
7309,,Peru,2020-02-18,0
7310,,Philippines,2020-02-18,3
7311,,Poland,2020-02-18,0
7312,,Portugal,2020-02-18,0
7313,,Qatar,2020-02-18,0
7314,,Romania,2020-02-18,0
7315,,Russia,2020-02-18,2
7316,,Rwanda,2020-02-18,0
7317,,Saint Lucia,2020-02-18,0
7318,,Saint Vincent and the Grenadines,2020-02-18,0
7319,,San Marino,2020-02-18,0
7320,,Saudi Arabia,2020-02-18,0
7321,,Senegal,2020-02-18,0
7322,,Serbia,2020-02-18,0
7323,,Seychelles,2020-02-18,0
7324,,Singapore,2020-02-18,81
7325,,Slovakia,2020-02-18,0
7326,,Slovenia,2020-02-18,0
7327,,Somalia,2020-02-18,0
7328,,South Africa,2020-02-18,0
7329,,Spain,2020-02-18,2
7330,,Sri Lanka,2020-02-18,1
7331,,Sudan,2020-02-18,0
7332,,Suriname,2020-02-18,0
7333,,Sweden,2020-02-18,1
7334,,Switzerland,2020-02-18,0
7335,,Taiwan*,2020-02-18,22
7336,,Tanzania,2020-02-18,0
7337,,Thailand,2020-02-18,35
7338,,Togo,2020-02-18,0
7339,,Trinidad and Tobago,2020-02-18,0
7340,,Tunisia,2020-02-18,0
7341,,Turkey,2020-02-18,0
7342,,Uganda,2020-02-18,0
7343,,Ukraine,2020-02-18,0
7344,,United Arab Emirates,2020-02-18,9
7345,Bermuda,United Kingdom,2020-02-18,0
7346,Cayman Islands,United Kingdom,2020-02-18,0
7347,Channel Islands,United Kingdom,2020-02-18,0
7348,Gibraltar,United Kingdom,2020-02-18,0
7349,Isle of Man,United Kingdom,2020-02-18,0
7350,Montserrat,United Kingdom,2020-02-18,0
7351,,United Kingdom,2020-02-18,9
7352,,Uruguay,2020-02-18,0
7353,,US,2020-02-18,13
7354,,Uzbekistan,2020-02-18,0
7355,,Venezuela,2020-02-18,0
7356,,Vietnam,2020-02-18,16
7357,,Zambia,2020-02-18,0
7358,,Zimbabwe,2020-02-18,0
7359,Diamond Princess,Canada,2020-02-18,0
7360,,Dominica,2020-02-18,0
7361,,Grenada,2020-02-18,0
7362,,Mozambique,2020-02-18,0
7363,,Syria,2020-02-18,0
7364,,Timor-Leste,2020-02-18,0
7365,,Belize,2020-02-18,0
7366,Recovered,Canada,2020-02-18,0
7367,,Laos,2020-02-18,0
7368,,Libya,2020-02-18,0
7369,,West Bank and Gaza,2020-02-18,0
7370,,Guinea-Bissau,2020-02-18,0
7371,,Mali,2020-02-18,0
7372,,Saint Kitts and Nevis,2020-02-18,0
7373,Northwest Territories,Canada,2020-02-18,0
7374,Yukon,Canada,2020-02-18,0
7375,,Kosovo,2020-02-18,0
7376,,Burma,2020-02-18,0
7377,Anguilla,United Kingdom,2020-02-18,0
7378,British Virgin Islands,United Kingdom,2020-02-18,0
7379,Turks and Caicos Islands,United Kingdom,2020-02-18,0
7380,,MS Zaandam,2020-02-18,0
7381,,Botswana,2020-02-18,0
7382,,Burundi,2020-02-18,0
7383,,Sierra Leone,2020-02-18,0
7384,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-02-18,0
7385,,Malawi,2020-02-18,0
7386,Falkland Islands (Malvinas),United Kingdom,2020-02-18,0
7387,Saint Pierre and Miquelon,France,2020-02-18,0
7388,,South Sudan,2020-02-18,0
7389,,Western Sahara,2020-02-18,0
7390,,Sao Tome and Principe,2020-02-18,0
7391,,Yemen,2020-02-18,0
7392,,Afghanistan,2020-02-19,0
7393,,Albania,2020-02-19,0
7394,,Algeria,2020-02-19,0
7395,,Andorra,2020-02-19,0
7396,,Angola,2020-02-19,0
7397,,Antigua and Barbuda,2020-02-19,0
7398,,Argentina,2020-02-19,0
7399,,Armenia,2020-02-19,0
7400,Australian Capital Territory,Australia,2020-02-19,0
7401,New South Wales,Australia,2020-02-19,4
7402,Northern Territory,Australia,2020-02-19,0
7403,Queensland,Australia,2020-02-19,5
7404,South Australia,Australia,2020-02-19,2
7405,Tasmania,Australia,2020-02-19,0
7406,Victoria,Australia,2020-02-19,4
7407,Western Australia,Australia,2020-02-19,0
7408,,Austria,2020-02-19,0
7409,,Azerbaijan,2020-02-19,0
7410,,Bahamas,2020-02-19,0
7411,,Bahrain,2020-02-19,0
7412,,Bangladesh,2020-02-19,0
7413,,Barbados,2020-02-19,0
7414,,Belarus,2020-02-19,0
7415,,Belgium,2020-02-19,1
7416,,Benin,2020-02-19,0
7417,,Bhutan,2020-02-19,0
7418,,Bolivia,2020-02-19,0
7419,,Bosnia and Herzegovina,2020-02-19,0
7420,,Brazil,2020-02-19,0
